Artist_Name,Album_Name,Genre,Track_Name,UnitPrice,InvoiceTrack_Price
Iron Maiden,Live After Death,Metal,Hallowed Be Thy Name,0.99,
Iron Maiden,Live After Death,Metal,Iron Maiden,0.99,
Iron Maiden,Live After Death,Metal,Run To The Hills,0.99,13.86
Iron Maiden,Live After Death,Metal,Running Free,0.99,13.86
Iron Maiden,Live After Death,Heavy Metal,Wrathchild,0.99,
Iron Maiden,Live After Death,Heavy Metal,Acacia Avenue,0.99,
Iron Maiden,Live After Death,Heavy Metal,Children Of The Damned,0.99,
Iron Maiden,Live After Death,Heavy Metal,Die With Your Boots On,0.99,13.86
Iron Maiden,Live After Death,Heavy Metal,Phantom Of The Opera,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,Be Quick Or Be Dead,0.99,
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,The Number Of The Beast,0.99,
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,Wrathchild,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,From Here To Eternity,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,Can I Play With Madness,0.99,
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,Wasting Love,0.99,
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,Tailgunner,0.99,
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,The Evil That Men Do,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,Afraid To Shoot Strangers,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 1),Rock,Fear Of The Dark,0.99,
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Bring Your Daughter... To The Slaughter...,0.99,
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,The Clairvoyant,0.99,
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Heaven Can Wait,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Run To The Hills,0.99,
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,2 Minutes To Midnight,0.99,
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Iron Maiden,0.99,
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Hallowed Be Thy Name,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Hallowed Be Thy Name,0.99,0.99
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,The Trooper,0.99,13.86
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,The Trooper,0.99,1.98
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Sanctuary,0.99,1.98
Iron Maiden,Live At Donington 1992 (Disc 2),Rock,Running Free,0.99,
Iron Maiden,No Prayer For The Dying,Metal,Tailgunner,0.99,1.98
Iron Maiden,No Prayer For The Dying,Metal,Holy Smoke,0.99,13.86
Iron Maiden,No Prayer For The Dying,Metal,No Prayer For The Dying,0.99,1.98
Iron Maiden,No Prayer For The Dying,Metal,Public Enema Number One,0.99,
Iron Maiden,No Prayer For The Dying,Metal,Fates Warning,0.99,3.96
Iron Maiden,No Prayer For The Dying,Metal,The Assassin,0.99,13.86
Iron Maiden,No Prayer For The Dying,Metal,Run Silent Run Deep,0.99,13.86
Iron Maiden,No Prayer For The Dying,Metal,Run Silent Run Deep,0.99,3.96
Iron Maiden,No Prayer For The Dying,Metal,Hooks In You,0.99,
Iron Maiden,No Prayer For The Dying,Metal,Bring Your Daughter... ...To The Slaughter,0.99,3.96
Iron Maiden,No Prayer For The Dying,Metal,Mother Russia,0.99,
Iron Maiden,Piece Of Mind,Metal,Where Eagles Dare,0.99,13.86
Iron Maiden,Piece Of Mind,Metal,Where Eagles Dare,0.99,3.96
Iron Maiden,Piece Of Mind,Metal,Revelations,0.99,
Iron Maiden,Piece Of Mind,Metal,Flight Of The Icarus,0.99,
Iron Maiden,Piece Of Mind,Metal,Die With Your Boots On,0.99,
Iron Maiden,Piece Of Mind,Metal,The Trooper,0.99,5.94
Iron Maiden,Piece Of Mind,Metal,Still Life,0.99,13.86
Iron Maiden,Piece Of Mind,Metal,Quest For Fire,0.99,
Iron Maiden,Piece Of Mind,Metal,Sun And Steel,0.99,
Iron Maiden,Piece Of Mind,Metal,To Tame A Land,0.99,5.94
Iron Maiden,Powerslave,Metal,Aces High,0.99,13.86
Iron Maiden,Powerslave,Metal,Aces High,0.99,0.99
Iron Maiden,Powerslave,Metal,2 Minutes To Midnight,0.99,1.98
Iron Maiden,Powerslave,Metal,Losfer Words,0.99,1.98
Iron Maiden,Powerslave,Metal,Flash of The Blade,0.99,5.94
Iron Maiden,Powerslave,Metal,Duelists,0.99,1.98
Iron Maiden,Powerslave,Metal,Back in the Village,0.99,13.86
Iron Maiden,Powerslave,Metal,Powerslave,0.99,1.98
Iron Maiden,Powerslave,Metal,Rime of the Ancient Mariner,0.99,5.94
Iron Maiden,Rock In Rio [CD1],Metal,Intro,0.99,3.96
Iron Maiden,Rock In Rio [CD1],Metal,The Wicker Man,0.99,13.86
Iron Maiden,Rock In Rio [CD1],Metal,Ghost Of The Navigator,0.99,3.96
Iron Maiden,Rock In Rio [CD1],Metal,Brave New World,0.99,5.94
Iron Maiden,Rock In Rio [CD1],Metal,Wrathchild,0.99,3.96
Iron Maiden,Rock In Rio [CD1],Metal,2 Minutes To Midnight,0.99,
Iron Maiden,Rock In Rio [CD1],Metal,Blood Brothers,0.99,13.86
Iron Maiden,Rock In Rio [CD1],Metal,Blood Brothers,0.99,3.96
Iron Maiden,Rock In Rio [CD1],Metal,Sign Of The Cross,0.99,5.94
Iron Maiden,Rock In Rio [CD1],Metal,The Mercenary,0.99,
Iron Maiden,Rock In Rio [CD1],Metal,The Trooper,0.99,
Iron Maiden,Rock In Rio [CD2],Rock,Dream Of Mirrors,0.99,5.94
Iron Maiden,Rock In Rio [CD2],Rock,The Clansman,0.99,
Iron Maiden,Rock In Rio [CD2],Metal,The Evil That Men Do,0.99,
Iron Maiden,Rock In Rio [CD2],Rock,Fear Of The Dark,0.99,8.91
Iron Maiden,Rock In Rio [CD2],Rock,Iron Maiden,0.99,5.94
Iron Maiden,Rock In Rio [CD2],Rock,The Number Of The Beast,0.99,13.86
Iron Maiden,Rock In Rio [CD2],Rock,The Number Of The Beast,0.99,0.99
Iron Maiden,Rock In Rio [CD2],Rock,Hallowed Be Thy Name,0.99,1.98
Iron Maiden,Rock In Rio [CD2],Rock,Sanctuary,0.99,1.98
Iron Maiden,Rock In Rio [CD2],Rock,Run To The Hills,0.99,5.94
Iron Maiden,Seventh Son of a Seventh Son,Metal,Moonchild,0.99,1.98
Iron Maiden,Seventh Son of a Seventh Son,Metal,Moonchild,0.99,8.91
Iron Maiden,Seventh Son of a Seventh Son,Metal,Infinite Dreams,0.99,
Iron Maiden,Seventh Son of a Seventh Son,Metal,Can I Play With Madness,0.99,1.98
Iron Maiden,Seventh Son of a Seventh Son,Metal,The Evil That Men Do,0.99,5.94
Iron Maiden,Seventh Son of a Seventh Son,Metal,Seventh Son of a Seventh Son,0.99,3.96
Iron Maiden,Seventh Son of a Seventh Son,Metal,The Prophecy,0.99,13.86
Iron Maiden,Seventh Son of a Seventh Son,Metal,The Clairvoyant,0.99,3.96
Iron Maiden,Seventh Son of a Seventh Son,Metal,The Clairvoyant,0.99,8.91
Iron Maiden,Seventh Son of a Seventh Son,Metal,Only the Good Die Young,0.99,5.94
Iron Maiden,Somewhere in Time,Metal,Caught Somewhere in Time,0.99,3.96
Iron Maiden,Somewhere in Time,Metal,Wasted Years,0.99,
Iron Maiden,Somewhere in Time,Metal,Sea of Madness,0.99,3.96
Iron Maiden,Somewhere in Time,Metal,Heaven Can Wait,0.99,5.94
Iron Maiden,Somewhere in Time,Metal,Stranger in a Strange Land,0.99,8.91
Iron Maiden,Somewhere in Time,Metal,Alexander the Great,0.99,
Iron Maiden,Somewhere in Time,Metal,De Ja Vu,0.99,5.94
Iron Maiden,Somewhere in Time,Metal,The Loneliness of the Long Dis,0.99,
Iron Maiden,The Number of The Beast,Metal,22 Acacia Avenue,0.99,
Iron Maiden,The Number of The Beast,Metal,Children of the Damned,0.99,8.91
Iron Maiden,The Number of The Beast,Metal,Gangland,0.99,5.94
Iron Maiden,The Number of The Beast,Metal,Gangland,0.99,8.91
Iron Maiden,The Number of The Beast,Metal,Hallowed Be Thy Name,0.99,0.99
Iron Maiden,The Number of The Beast,Metal,Invaders,0.99,1.98
Iron Maiden,The Number of The Beast,Metal,Run to the Hills,0.99,1.98
Iron Maiden,The Number of The Beast,Rock,The Number Of The Beast,0.99,5.94
Iron Maiden,The Number of The Beast,Metal,The Prisoner,0.99,1.98
Iron Maiden,The Number of The Beast,Metal,The Prisoner,0.99,8.91
Iron Maiden,The X Factor,Rock,Sign Of The Cross,0.99,8.91
Iron Maiden,The X Factor,Rock,Lord Of The Flies,0.99,1.98
Iron Maiden,The X Factor,Rock,Man On The Edge,0.99,5.94
Iron Maiden,The X Factor,Rock,Fortunes Of War,0.99,3.96
Iron Maiden,The X Factor,Rock,Look For The Truth,0.99,
Iron Maiden,The X Factor,Rock,The Aftermath,0.99,3.96
Iron Maiden,The X Factor,Rock,The Aftermath,0.99,8.91
Iron Maiden,The X Factor,Rock,Judgement Of Heaven,0.99,5.94
Iron Maiden,The X Factor,Rock,Judgement Of Heaven,0.99,8.91
Iron Maiden,The X Factor,Rock,Blood On The World's Hands,0.99,3.96
Iron Maiden,The X Factor,Rock,The Edge Of Darkness,0.99,
Iron Maiden,The X Factor,Rock,2 A.M.,0.99,3.96
Iron Maiden,The X Factor,Rock,The Unbeliever,0.99,5.94
Iron Maiden,Virtual XI,Rock,Futureal,0.99,8.91
Iron Maiden,Virtual XI,Rock,The Angel And The Gambler,0.99,8.91
Iron Maiden,Virtual XI,Rock,Lightning Strikes Twice,0.99,5.94
Iron Maiden,Virtual XI,Rock,The Clansman,0.99,
Iron Maiden,Virtual XI,Rock,When Two Worlds Collide,0.99,
Iron Maiden,Virtual XI,Rock,The Educated Fool,0.99,8.91
Iron Maiden,Virtual XI,Rock,Don't Look To The Eyes Of A Stranger,0.99,5.94
Iron Maiden,Virtual XI,Rock,Don't Look To The Eyes Of A Stranger,0.99,8.91
Iron Maiden,Virtual XI,Rock,Como Estais Amigos,0.99,8.91
James Brown,Sex Machine,R&B/Soul,Please Please Please,0.99,
James Brown,Sex Machine,R&B/Soul,Think,0.99,
James Brown,Sex Machine,R&B/Soul,Night Train,0.99,5.94
James Brown,Sex Machine,R&B/Soul,Out Of Sight,0.99,8.91
James Brown,Sex Machine,R&B/Soul,Papa's Got A Brand New Bag Pt.1,0.99,8.91
James Brown,Sex Machine,R&B/Soul,I Got You (I Feel Good),0.99,
James Brown,Sex Machine,R&B/Soul,It's A Man's Man's Man's World,0.99,5.94
James Brown,Sex Machine,R&B/Soul,Cold Sweat,0.99,
James Brown,Sex Machine,R&B/Soul,"Say It Loud, I'm Black And I'm Proud Pt.1",0.99,13.86
James Brown,Sex Machine,R&B/Soul,Get Up (I Feel Like Being A) Sex Machine,0.99,8.91
James Brown,Sex Machine,R&B/Soul,Hey America,0.99,5.94
James Brown,Sex Machine,R&B/Soul,Hey America,0.99,8.91
James Brown,Sex Machine,R&B/Soul,Make It Funky Pt.1,0.99,
James Brown,Sex Machine,R&B/Soul,I'm A Greedy Man Pt.1,0.99,
James Brown,Sex Machine,R&B/Soul,Get On The Good Foot,0.99,
James Brown,Sex Machine,R&B/Soul,Get Up Offa That Thing,0.99,5.94
James Brown,Sex Machine,R&B/Soul,It's Too Funky In Here,0.99,8.91
James Brown,Sex Machine,R&B/Soul,Living In America,0.99,8.91
James Brown,Sex Machine,R&B/Soul,I'm Real,0.99,13.86
James Brown,Sex Machine,R&B/Soul,Hot Pants Pt.1,0.99,
James Brown,Sex Machine,R&B/Soul,Soul Power (Live),0.99,
Jamiroquai,Emergency On Planet Earth,Rock,When You Gonna Learn (Digeridoo),0.99,8.91
Jamiroquai,Emergency On Planet Earth,Rock,Too Young To Die,0.99,8.91
Jamiroquai,Emergency On Planet Earth,Rock,Hooked Up,0.99,8.91
Jamiroquai,Emergency On Planet Earth,Rock,"If I Like It, I Do It",0.99,
Jamiroquai,Emergency On Planet Earth,Rock,Music Of The Wind,0.99,
Jamiroquai,Emergency On Planet Earth,Rock,Emergency On Planet Earth,0.99,
Jamiroquai,Emergency On Planet Earth,Rock,"Whatever It Is, I Just Can't Stop",0.99,8.91
Jamiroquai,Emergency On Planet Earth,Rock,"Whatever It Is, I Just Can't Stop",0.99,13.86
Jamiroquai,Emergency On Planet Earth,Rock,Blow Your Mind,0.99,8.91
Jamiroquai,Emergency On Planet Earth,Rock,Revolution 1993,0.99,
Jamiroquai,Emergency On Planet Earth,Rock,Didgin' Out,0.99,
Jamiroquai,Synkronized,R&B/Soul,Canned Heat,0.99,
Jamiroquai,Synkronized,R&B/Soul,Planet Home,0.99,13.86
Jamiroquai,Synkronized,R&B/Soul,Black Capricorn Day,0.99,8.91
Jamiroquai,Synkronized,R&B/Soul,Soul Education,0.99,8.91
Jamiroquai,Synkronized,R&B/Soul,Failling,0.99,
Jamiroquai,Synkronized,R&B/Soul,Destitute Illusions,0.99,13.86
Jamiroquai,Synkronized,R&B/Soul,Supersonic,0.99,
Jamiroquai,Synkronized,R&B/Soul,Butterfly,0.99,
Jamiroquai,Synkronized,R&B/Soul,Were Do We Go From Here,0.99,8.91
Jamiroquai,Synkronized,R&B/Soul,King For A Day,0.99,8.91
Jamiroquai,Synkronized,R&B/Soul,Deeper Underground,0.99,13.86
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Just Another Story,0.99,
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Stillness In Time,0.99,
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Half The Man,0.99,
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Light Years,0.99,8.91
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Light Years,0.99,13.86
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Manifest Destiny,0.99,8.91
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,The Kids,0.99,
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Mr. Moon,0.99,
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Scam,0.99,
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Journey To Arnhemland,0.99,13.86
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Morning Glory,0.99,8.91
Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,Space Cowboy,0.99,
JET,Get Born,Alternative & Punk,Last Chance,0.99,
JET,Get Born,Alternative & Punk,Are You Gonna Be My Girl,0.99,13.86
JET,Get Born,Alternative & Punk,Rollover D.J.,0.99,13.86
JET,Get Born,Alternative & Punk,Look What You've Done,0.99,
JET,Get Born,Alternative & Punk,Get What You Need,0.99,8.91
JET,Get Born,Alternative & Punk,Move On,0.99,
JET,Get Born,Alternative & Punk,Radio Song,0.99,13.86
JET,Get Born,Alternative & Punk,Get Me Outta Here,0.99,
JET,Get Born,Alternative & Punk,Cold Hard Bitch,0.99,
JET,Get Born,Alternative & Punk,Come Around Again,0.99,
JET,Get Born,Alternative & Punk,Take It Or Leave It,0.99,8.91
JET,Get Born,Alternative & Punk,Take It Or Leave It,0.99,13.86
JET,Get Born,Alternative & Punk,Lazy Gun,0.99,13.86
JET,Get Born,Alternative & Punk,Timothy,0.99,
Jimi Hendrix,Are You Experienced?,Rock,Foxy Lady,0.99,
Jimi Hendrix,Are You Experienced?,Rock,Manic Depression,0.99,
Jimi Hendrix,Are You Experienced?,Rock,Red House,0.99,13.86
Jimi Hendrix,Are You Experienced?,Rock,Can You See Me,0.99,8.91
Jimi Hendrix,Are You Experienced?,Rock,Love Or Confusion,0.99,
Jimi Hendrix,Are You Experienced?,Rock,I Don't Live Today,0.99,
Jimi Hendrix,Are You Experienced?,Rock,May This Be Love,0.99,13.86
Jimi Hendrix,Are You Experienced?,Rock,Fire,0.99,13.86
Jimi Hendrix,Are You Experienced?,Rock,Third Stone From The Sun,0.99,
Jimi Hendrix,Are You Experienced?,Rock,Remember,0.99,
Jimi Hendrix,Are You Experienced?,Rock,Are You Experienced?,0.99,
Jimi Hendrix,Are You Experienced?,Rock,Hey Joe,0.99,13.86
Jimi Hendrix,Are You Experienced?,Rock,Stone Free,0.99,13.86
Jimi Hendrix,Are You Experienced?,Rock,Purple Haze,0.99,
Jimi Hendrix,Are You Experienced?,Rock,51st Anniversary,0.99,
Jimi Hendrix,Are You Experienced?,Rock,The Wind Cries Mary,0.99,13.86
Jimi Hendrix,Are You Experienced?,Rock,Highway Chile,0.99,13.86
Joe Satriani,Surfing with the Alien (Remastered),Rock,Surfing with the Alien,0.99,
Joe Satriani,Surfing with the Alien (Remastered),Rock,Ice 9,0.99,
Joe Satriani,Surfing with the Alien (Remastered),Rock,Crushing Day,0.99,
Joe Satriani,Surfing with the Alien (Remastered),Rock,"Always With Me, Always With You",0.99,13.86
Joe Satriani,Surfing with the Alien (Remastered),Rock,Satch Boogie,0.99,13.86
Joe Satriani,Surfing with the Alien (Remastered),Rock,Hill of the Skull,0.99,
Joe Satriani,Surfing with the Alien (Remastered),Rock,Circles,0.99,
Joe Satriani,Surfing with the Alien (Remastered),Rock,Lords of Karma,0.99,13.86
Joe Satriani,Surfing with the Alien (Remastered),Rock,Midnight,0.99,13.86
Joe Satriani,Surfing with the Alien (Remastered),Rock,Echo,0.99,
Jota Quest,Jota Quest-1995,Latin,Rapidamente,0.99,
Jota Quest,Jota Quest-1995,Latin,As Dores do Mundo,0.99,13.86
Jota Quest,Jota Quest-1995,Latin,Vou Pra Ai,0.99,13.86
Jota Quest,Jota Quest-1995,Latin,My Brother,0.99,
Jota Quest,Jota Quest-1995,Latin,Há Quanto Tempo,0.99,
Jota Quest,Jota Quest-1995,Latin,Vício,0.99,
Jota Quest,Jota Quest-1995,Latin,Encontrar Alguém,0.99,13.86
Jota Quest,Jota Quest-1995,Latin,Dance Enquanto é Tempo,0.99,13.86
Jota Quest,Jota Quest-1995,Latin,A Tarde,0.99,
Jota Quest,Jota Quest-1995,Latin,Always Be All Right,0.99,
Jota Quest,Jota Quest-1995,Latin,Sem Sentido,0.99,13.86
Jota Quest,Jota Quest-1995,Latin,Onibusfobia,0.99,13.86
João Suplicy,Cafezinho,World,Pura Elegancia,0.99,
João Suplicy,Cafezinho,World,Choramingando,0.99,
João Suplicy,Cafezinho,World,Por Merecer,0.99,
João Suplicy,Cafezinho,World,No Futuro,0.99,13.86
João Suplicy,Cafezinho,World,Voce Inteira,0.99,13.86
João Suplicy,Cafezinho,World,Cuando A Noite Vai Chegando,0.99,
João Suplicy,Cafezinho,World,Naquele Dia,0.99,
João Suplicy,Cafezinho,World,Equinocio,0.99,13.86
João Suplicy,Cafezinho,World,Papelão,0.99,13.86
João Suplicy,Cafezinho,World,Cuando Eu For Pro Ceu,0.99,
João Suplicy,Cafezinho,World,Do Nosso Amor,0.99,
João Suplicy,Cafezinho,World,Borogodo,0.99,
João Suplicy,Cafezinho,World,Cafezinho,0.99,13.86
João Suplicy,Cafezinho,World,Enquanto O Dia Não Vem,0.99,13.86
Judas Priest,Living After Midnight,Metal,The Green Manalishi,0.99,
Judas Priest,Living After Midnight,Metal,Living After Midnight,0.99,
Judas Priest,Living After Midnight,Metal,Breaking The Law (Live),0.99,
Judas Priest,Living After Midnight,Metal,Hot Rockin',0.99,13.86
Judas Priest,Living After Midnight,Metal,Heading Out To The Highway (Live),0.99,
Judas Priest,Living After Midnight,Metal,The Hellion,0.99,
Judas Priest,Living After Midnight,Metal,Electric Eye,0.99,
Judas Priest,Living After Midnight,Metal,You've Got Another Thing Comin',0.99,13.86
Judas Priest,Living After Midnight,Metal,You've Got Another Thing Comin',0.99,0.99
Judas Priest,Living After Midnight,Metal,Turbo Lover,0.99,13.86
Judas Priest,Living After Midnight,Metal,Turbo Lover,0.99,1.98
Judas Priest,Living After Midnight,Metal,Freewheel Burning,0.99,1.98
Judas Priest,Living After Midnight,Metal,Some Heads Are Gonna Roll,0.99,
Judas Priest,Living After Midnight,Metal,Metal Meltdown,0.99,1.98
Judas Priest,Living After Midnight,Metal,Ram It Down,0.99,13.86
Judas Priest,Living After Midnight,Metal,Diamonds And Rust (Live),0.99,1.98
Judas Priest,Living After Midnight,Metal,Victim Of Change (Live),0.99,
Judas Priest,Living After Midnight,Metal,Tyrant (Live),0.99,3.96
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Natália,0.99,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,L'Avventura,0.99,8.91
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,L'Avventura,0.99,13.86
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Música De Trabalho,0.99,8.91
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Longe Do Meu Lado,0.99,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,A Via Láctea,0.99,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Música Ambiente,0.99,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Aloha,0.99,13.86
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Soul Parsifal,0.99,8.91
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Dezesseis,0.99,8.91
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Mil Pedaços,0.99,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Leila,0.99,13.86
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,1º De Julho,0.99,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Esperando Por Mim,0.99,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Quando Você Voltar,0.99,8.91
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,O Livro Dos Dias,0.99,8.91
Legião Urbana,Mais Do Mesmo,Latin,Será,0.99,13.86
Legião Urbana,Mais Do Mesmo,Latin,Ainda É Cedo,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Geração Coca-Cola,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Eduardo E Mônica,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Tempo Perdido,0.99,8.91
Legião Urbana,Mais Do Mesmo,Latin,Tempo Perdido,0.99,13.86
Legião Urbana,Mais Do Mesmo,Latin,Indios,0.99,8.91
Legião Urbana,Mais Do Mesmo,Latin,Que País É Este,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Faroeste Caboclo,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Há Tempos,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Pais E Filhos,0.99,13.86
Legião Urbana,Mais Do Mesmo,Latin,Meninos E Meninas,0.99,8.91
Legião Urbana,Mais Do Mesmo,Latin,Vento No Litoral,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Perfeição,0.99,
Legião Urbana,Mais Do Mesmo,Latin,Giz,0.99,13.86
Legião Urbana,Mais Do Mesmo,Latin,Dezesseis,0.99,13.86
Legião Urbana,Mais Do Mesmo,Latin,Antes Das Seis,0.99,
Lenny Kravitz,Greatest Hits,Rock,Are You Gonna Go My Way,0.99,8.91
Lenny Kravitz,Greatest Hits,Rock,Fly Away,0.99,
Lenny Kravitz,Greatest Hits,Rock,Rock And Roll Is Dead,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,Again,0.99,
Lenny Kravitz,Greatest Hits,Rock,It Ain't Over 'Til It's Over,0.99,
Lenny Kravitz,Greatest Hits,Rock,Can't Get You Off My Mind,0.99,
Lenny Kravitz,Greatest Hits,Rock,Mr. Cab Driver,0.99,8.91
Lenny Kravitz,Greatest Hits,Rock,Mr. Cab Driver,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,American Woman,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,Stand By My Woman,0.99,
Lenny Kravitz,Greatest Hits,Rock,Always On The Run,0.99,
Lenny Kravitz,Greatest Hits,Rock,Heaven Help,0.99,
Lenny Kravitz,Greatest Hits,Rock,I Belong To You,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,Believe,0.99,8.91
Lenny Kravitz,Greatest Hits,Rock,Let Love Rule,0.99,
Lenny Kravitz,Greatest Hits,Rock,Black Velveteen,0.99,
Lenny Kravitz,Greatest Hits,Reggae,Johnny B. Goode,0.99,
Lenny Kravitz,Greatest Hits,Reggae,Don't Look Back,0.99,13.86
Lenny Kravitz,Greatest Hits,Reggae,Jah Seh No,0.99,13.86
Lenny Kravitz,Greatest Hits,Reggae,I'm The Toughest,0.99,
Lenny Kravitz,Greatest Hits,Reggae,Nothing But Love,0.99,
Lenny Kravitz,Greatest Hits,Reggae,Buk-In-Hamm Palace,0.99,
Lenny Kravitz,Greatest Hits,Reggae,Bush Doctor,0.99,13.86
Lenny Kravitz,Greatest Hits,Reggae,Wanted Dread And Alive,0.99,13.86
Lenny Kravitz,Greatest Hits,Reggae,Mystic Man,0.99,
Lenny Kravitz,Greatest Hits,Reggae,Coming In Hot,0.99,
Lenny Kravitz,Greatest Hits,Reggae,Pick Myself Up,0.99,13.86
Lenny Kravitz,Greatest Hits,Reggae,Crystal Ball,0.99,13.86
Lenny Kravitz,Greatest Hits,Reggae,Equal Rights Downpresser Man,0.99,
Lenny Kravitz,Greatest Hits,Rock,Holding Back The Years,0.99,
Lenny Kravitz,Greatest Hits,Rock,Money's Too Tight To Mention,0.99,
Lenny Kravitz,Greatest Hits,Rock,The Right Thing,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,It's Only Love,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,A New Flame,0.99,
Lenny Kravitz,Greatest Hits,Rock,You've Got It,0.99,
Lenny Kravitz,Greatest Hits,Rock,If You Don't Know Me By Now,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,Stars,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,Something Got Me Started,0.99,
Lenny Kravitz,Greatest Hits,Rock,Thrill Me,0.99,
Lenny Kravitz,Greatest Hits,Rock,Your Mirror,0.99,
Lenny Kravitz,Greatest Hits,Rock,For Your Babies,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,So Beautiful,0.99,13.86
Lenny Kravitz,Greatest Hits,Rock,Angel,0.99,
Lenny Kravitz,Greatest Hits,Rock,Fairground,0.99,
Lenny Kravitz,Greatest Hits,Metal,Still Of The Night,0.99,16.86
Lenny Kravitz,Greatest Hits,Metal,Here I Go Again,0.99,21.86
Lenny Kravitz,Greatest Hits,Metal,Is This Love,0.99,
Lenny Kravitz,Greatest Hits,Metal,Love Ain't No Stranger,0.99,
Lenny Kravitz,Greatest Hits,Metal,Looking For Love,0.99,13.86
Lenny Kravitz,Greatest Hits,Metal,Now You're Gone,0.99,18.86
Lenny Kravitz,Greatest Hits,Metal,Slide It In,0.99,
Lenny Kravitz,Greatest Hits,Metal,Slow An' Easy,0.99,
Lenny Kravitz,Greatest Hits,Metal,Judgement Day,0.99,
Lenny Kravitz,Greatest Hits,Metal,You're Gonna Break My Hart Again,0.99,16.86
Lenny Kravitz,Greatest Hits,Metal,The Deeper The Love,0.99,21.86
Lenny Kravitz,Greatest Hits,Metal,Crying In The Rain,0.99,
Lenny Kravitz,Greatest Hits,Metal,Fool For Your Loving,0.99,
Lenny Kravitz,Greatest Hits,Metal,Sweet Lady Luck,0.99,13.86
